2025-03-23 10:53:22,677 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000247264-yonnseul-silky-body-lotion | Время: 7.31 сек.
2025-03-23 10:53:30,857 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/26370700006-tobacco-vanille | Время: 8.18 сек.
2025-03-23 10:53:38,079 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000196048-albicocca-e-basilico | Время: 7.22 сек.
2025-03-23 10:53:45,411 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000136060-the-musc-by-calice-becker | Время: 7.33 сек.
2025-03-23 10:53:52,761 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000013338-phantom | Время: 7.35 сек.
2025-03-23 10:54:00,754 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000060263-apple-lotus | Время: 7.99 сек.
2025-03-23 10:54:08,075 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000301045-fiery-fig-24-05 | Время: 7.32 сек.
2025-03-23 10:54:15,249 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000321483-home-joyful-atmosphere | Время: 7.17 сек.
2025-03-23 10:54:22,449 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000138440-dylan-purple-pour-femme | Время: 7.2 сек.
2025-03-23 10:54:29,533 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000148355-fig-infusion | Время: 7.08 сек.
2025-03-23 10:54:36,852 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000027008-ylang | Время: 7.32 сек.
2025-03-23 10:54:43,895 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000246952 | Время: 7.04 сек.
2025-03-23 10:54:51,103 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000178406-vethiver-d-ete | Время: 7.21 сек.
2025-03-23 10:54:57,986 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000196135-peonia | Время: 6.88 сек.
2025-03-23 10:55:05,277 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000274353-confidence | Время: 7.29 сек.
2025-03-23 10:55:12,436 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000027001-the-blanc | Время: 7.16 сек.
2025-03-23 10:55:19,701 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000324239-l-interdit-absolu | Время: 7.26 сек.
2025-03-23 10:55:26,699 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/90151200002-black-pepper-amber-neroli | Время: 7.0 сек.
2025-03-23 10:55:33,585 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000117863-tinhare | Время: 6.88 сек.
2025-03-23 10:55:40,695 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/26044600002-green-patchouli | Время: 7.11 сек.
2025-03-23 10:55:47,814 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/90150600001-black-pepper-amber-neroli | Время: 7.12 сек.
2025-03-23 10:55:54,614 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000360575-le-male-elixir-absolu | Время: 6.8 сек.
2025-03-23 10:56:01,778 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/26142100002-angie | Время: 7.16 сек.
2025-03-23 10:56:08,816 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000140851-rose-cacao | Время: 7.04 сек.
2025-03-23 10:56:16,757 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000200199-blond-redhead-16-11 | Время: 7.94 сек.
2025-03-23 10:56:23,793 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000015892-le-beau | Время: 7.04 сек.
2025-03-23 10:56:31,063 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/7430100016-versense | Время: 7.27 сек.
2025-03-23 10:56:39,398 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000312027-07-salty-salt | Время: 8.34 сек.
2025-03-23 10:56:46,347 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000060208-neroli-jasmine | Время: 6.95 сек.
2025-03-23 10:56:53,570 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/7274400003-aqua-kenzo-pour-femme | Время: 7.22 сек.
2025-03-23 10:57:00,648 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000253144-wildbloom-vert | Время: 7.08 сек.
2025-03-23 10:57:07,912 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000078009-base-rose-fruits | Время: 7.26 сек.
2025-03-23 10:57:15,176 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/26144300001-vinyl | Время: 7.26 сек.
2025-03-23 10:57:22,239 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/7430600002-bright-crystal | Время: 7.06 сек.
2025-03-23 10:57:29,406 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000163476-beso-pasion | Время: 7.17 сек.
2025-03-23 10:57:36,340 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000303222-histoire-d-une-rose | Время: 6.93 сек.
2025-03-23 10:57:43,352 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/83800100004-rose-magnetic | Время: 7.01 сек.
2025-03-23 10:57:50,527 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/26161100001-soleil-de-capri | Время: 7.17 сек.
2025-03-23 10:57:57,677 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000316449-la-recolte-parisienne | Время: 7.15 сек.
2025-03-23 10:58:04,625 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000006162-grassland | Время: 6.95 сек.
2025-03-23 10:58:11,789 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000232275-first-kiss | Время: 7.16 сек.
2025-03-23 10:58:19,241 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19760313122-cypress-cedar | Время: 7.45 сек.
2025-03-23 10:58:26,189 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000220507-vieri | Время: 6.95 сек.
2025-03-23 10:58:34,483 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000117794-theria | Время: 8.29 сек.
2025-03-23 10:58:42,795 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000164628-new-york-intense | Время: 8.31 сек.
2025-03-23 10:58:51,422 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19760313106-06-black-platinum | Время: 8.63 сек.
2025-03-23 10:58:59,637 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000118756-grecale | Время: 8.21 сек.
2025-03-23 10:59:08,916 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19760313118-linen-vetiver | Время: 9.28 сек.
2025-03-23 10:59:17,886 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000310677-neroli-botanica | Время: 8.97 сек.
2025-03-23 10:59:26,669 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000222468-hidden-shades | Время: 8.78 сек.
2025-03-23 10:59:35,126 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000215481 | Время: 8.46 сек.
